text,id,Brand
"RT @ConnieTalbot607: Hi my lovelies, please help @SSChospices win £2000 from @Starbucks by tweeting these hashtags... #CheerForGood and @SS…",604,Starbucks
"RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma…",605,Starbucks
RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!,606,Starbucks
So thankful our Lyft driver was nice enough to wait for me as the @Starbucks in Target only had ONE barista working… https://t.co/6zDQkGH9WS,607,Starbucks
"RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma…",608,Starbucks
"RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma…",609,Starbucks
@Starbucks Why is there no WV “You are here mug”?  WV separated from VA many years ago. #needamap,610,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,611,Starbucks
Coffee first <U+2615><U+FE0F> then Christmas <ed><U+00A0><U+00BC><ed><U+00BE><U+0084> #UglySweaterDay #CoffeeIsLife @Starbucks @merib @theShopForward @StephenEVickers https://t.co/1REcVUknaa,612,Starbucks
RT @monroeLAP: ELLs are worth melting for here at NWE. @HarrisLeads @BrittonWayneNWE @Starbucks https://t.co/I6hJyz5sLi,613,Starbucks
@monroeLAP @BrittonWayneNWE @Starbucks You bet they are!!!   Can’t wait to come back to see my Kindergarten friends.,614,Starbucks
"RT @thorsvortex: November 2008. Lessons Learned: The Trough of Despair @Starbucks #CaseStudy #stocks #retail #AMFM #StockMarketGame <ed><U+00A0><U+00BD><ed><U+00B3><U+008A><ed><U+00A0><U+00BD><ed><U+00B3><U+0088><U+26D3><U+FE0F>

W…",615,Starbucks
@akshay_ramteke @thisisinsider @Starbucks Yeyyy!!! THANK YOU!!! https://t.co/sjAPCpRL1u,616,Starbucks
"no_chance01 (thanks @VinceMcMahon ) and then CoraxialRaven (h/t @WhiteWolfGamin )and then far more normal, mfisher6… https://t.co/HTwGsrdySY",617,Starbucks
.@Starbucks how many shots are in a venti Americano?,618,Starbucks
Nothing taste better than a peppermint mocha frappe creme @Starbucks https://t.co/8vBEDUI5wh,619,Starbucks
Sometimes the good things are gone too quick and we must cherish the memories we hold onto oh so deeply @Starbucks https://t.co/AQMzFmR8Er,620,Starbucks
@Starbucks I love Starbucks however you need to train you're staff to be more respectful via Chamber's Street location.,621,Starbucks
RT @MBrown0118: Using @Starbucks coffee sleeves to make gifts for our local police officers! #SharonStrong #LiveToGive #GiveGood (Thanks @K…,622,Starbucks
@YeseniaLMendoza @keenanthebird @Starbucks @rebekahkhuc_ @LN_PV @cheynanaginss Are you my step mom now ?,623,Starbucks
RT @imnoah: Hi @Starbucks @StarbucksAr did you know that your in-store wifi provider in Buenos Aires forces a 10 second delay when you firs…,624,Starbucks
Limited seating @Starbucks at Pearson airport arrivals and people have purses on stools and other have their feet u… https://t.co/wt2emCvc9t,625,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/WJwwOxgDtp",626,Starbucks
@heydollkel @Starbucks @netflix I’ll send you a card..DM me..I’ve loved you long time!!,627,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/WjufxxJ76q",628,Starbucks
RT @michaelbuble: Having a Christmas Party? Michael is the guest DJ @Starbucks this week and is available for you here. #givegood https://t…,629,Starbucks
"I'm at @Starbucks Corniche in Jeddah, Makkah https://t.co/gxoYkLT0s7",630,Starbucks
"RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma…",631,Starbucks
@starbucks you have a reputation of treating partners well. Why not in this case? #StepUpStarbucks https://t.co/bsdnB0jewZ,632,Starbucks
On my way out of town for the day and mobile ordered at @Starbucks and they got my drink order wrong. As a partner… https://t.co/UXeFqgm774,633,Starbucks
@smurph_flann @Starbucks I'm calling the fuckin aclu,634,Starbucks
"RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma…",635,Starbucks
Done mailing my 2nd set of Christmas Cards now waiting @Starbucks for my heat to come back on. I'm watching… https://t.co/dU8O2EzDNt,636,Starbucks
"Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Gre… https://t.co/wnJ70ovDR5",637,Starbucks
@animequeen1432 @Starbucks Hi Sarah- Your grant is correct. :),638,Starbucks
Hey @Starbucks - bring back the #sacramento mug for your You Are Here collection. I want people to take souvenirs b… https://t.co/5hX37uAl9f,639,Starbucks
RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!,640,Starbucks
Hey @Starbucks Help me out here. I'm 1 away to win any prize. really looking forward to get #StarbucksforLife or at… https://t.co/n44ggivwID,641,Starbucks
"@Starbucks Just used 2 separate CCs with the app. I wouldn't care so much, but I have 2 important egift cards to buy for business",642,Starbucks
"RT @alijog: <U+2728>GIVEAWAY TIME!<U+2728>
@falloutboy fans want to know what @petewentz gets at @Starbucks! Whether he reveals his order or not (no pres…",643,Starbucks
"@Starbucks thanks for having the best work environments and bomb drinks.
The site is being updated with new pages y… https://t.co/JwcSePU5mb",644,Starbucks
The Team Kids Bus is loaded w/ 100s of stuffed teddy bears and puppy dogs thanks to @Starbucks! @ABC7 @ABC7JulieSone https://t.co/VC2SzLvc1P,645,Starbucks
@eskeymo @Starbucks To be fair I would have been wary too! Decaf before noon is not ok,646,Starbucks
@macyenglish @Starbucks I’ll stick with reserve Christmas on the Clover (with no room),647,Starbucks
"RT @alijog: <U+2728>GIVEAWAY TIME!<U+2728>
@falloutboy fans want to know what @petewentz gets at @Starbucks! Whether he reveals his order or not (no pres…",648,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",649,Starbucks
It's been us all along behind the #WarOnChristmas. Can you leave @Starbucks and non-Christians alone now please? https://t.co/ETleTbXKfJ,650,Starbucks
Nothing like a @Starbucks latte after a grueling 5 hour GRE exam! Thanks to my big bro for the post-test gift! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>… https://t.co/VcZeOWsZJH,651,Starbucks
RT @imnoah: Hi @Starbucks @StarbucksAr did you know that your in-store wifi provider in Buenos Aires forces a 10 second delay when you firs…,652,Starbucks
"I stopped supported @Starbucks months ago, but out of convenience went to them this morning. I had the barista make… https://t.co/893LOeu88y",653,Starbucks
RT @CroftonIsKIND: We were thrilled to be honored by @Starbucks Waugh Chapel through their #GiveGood campaign. Their generosity and kindnes…,654,Starbucks
First time ever being in line at @Starbucks and the person in front of me pays for my drink! #payitforward to the n… https://t.co/JJ4IunS8yL,655,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",656,Starbucks
"#EssentialPortraitContest @essential 
<U+2B50>R <ed><U+00A0><U+00BC><ed><U+00BE><U+0085> cup 8 <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB> latte @Starbucks #GiveGood ""Happy Holidays Y'All!!"" https://t.co/tTvaRPRZPV",657,Starbucks
"I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/j94dGvt6iA",658,Starbucks
RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!,659,Starbucks
@Starbucks coffee drinks taste like sweetened hot water. It's disgusting.,660,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi w/ @s706x https://t.co/RChtSjdVG0",661,Starbucks
@Starbucks Shut up,662,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,663,Starbucks
@StarbucksCanada Every @Starbucks u have been to has no Xmas three frapp. This is Canada by the way,664,Starbucks
U.S. Fast-Food Meat Still Mostly Raised on Antibiotics: https://t.co/VDxYOLlIMD  It's Time for a Change!  @ReutersBiz @Starbucks,665,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,666,Starbucks
"Counting blessings/Day 15: CONNECTIONS

""People who need people are the luckiest people in the world""

A ""random""… https://t.co/JQK3dtVpes",667,Starbucks
@RebekahVardy @Starbucks @loosewomen Decent shout for a nickname for Jamie as well? #starbucks,668,Starbucks
"@Starbucks I can't do it via the Starbucks app or imessenger, either",669,Starbucks
"@Starbucks I recognize the cost in giving out free water, but if a customer offers to PAY for a larger cup, ""I'm so… https://t.co/rC7HtCGxOc",670,Starbucks
RT @Starbucks: @TimaryMalley There's no such thing as a small act of kindness. All good is a greater good!,671,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/ByfQMalwyl",672,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",673,Starbucks
@Starbucks did we really discontinue avocado spread?!,674,Starbucks
"RT @Starbucks: <U+26A1><U+FE0F> “Good is happening everywhere. #GiveGood”

https://t.co/FaH5HoECox",675,Starbucks
Thank you @starbucks for playing awesome #christmas music while I'm uploading our vlog! It's… https://t.co/ztHnhrqI21,676,Starbucks
RT @SBellasWays: We are leaving $5 @Starbucks give cards at @ChargePointnet stations between LA and San Francisco. So if you see one in you…,677,Starbucks
RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!,678,Starbucks
They emailed back with a $5 voucher #starbucks #thatsnotevenonedrink @Starbucks https://t.co/czVFL1Dyvp,679,Starbucks
@chesse47 @Starbucks Only for me!!,680,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi w/ @kmalfilchawey https://t.co/q0dIcsgAF8",681,Starbucks
@Starbucks employees work really hard to have to put up with a scamming artist. No one should pretend to have bough… https://t.co/V3uvfiL67v,682,Starbucks
@Starbucks miss the online store!,683,Starbucks
Today's Kindness act was to pay for another person's coffee order so I took my dog to @Starbucks . He got a puppucc… https://t.co/9ZuvYjLehu,684,Starbucks
"Look, I know I have a great job, a great girl, &amp; great friends. But the best thing to happen to me this year is… https://t.co/4IHOiXDvon",685,Starbucks
"2nd call, @Starbucks rep didn't even listen to what I said, so I sent in an email. Rep didn't seem to read it all,… https://t.co/shHUjLOIzE",686,Starbucks
"Very dissapointed @Starbucks Contacted them late Nov about issues with rewards and a mobile order, awesome represen… https://t.co/JqDbXkLsCP",687,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",688,Starbucks
@Iickmekaty @Starbucks @katyperry it def is!,689,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",690,Starbucks
@Iainwyn @Starbucks @DunkinDonuts Okay where's the photo of this?,691,Starbucks
I think @Starbucks knows I’m here! 2 client songs played back to back <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @WillieWatsongs and a throwback @sarahjarosz to “Edge Of A Dream”,692,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",693,Starbucks
@dailydoseofshea @Starbucks Literally the WORST!,694,Starbucks
"RT @MacGregorAuthor: <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BC><ed><U+00BE><U+0084> @Starbucks <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0084>

<ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F>Joy to the World <ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F>

<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>Happy Holidays!<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>

#StarbucksHolidayDelights 
#JoyToTheWor…",695,Starbucks
@Starbucks you need to figure out drive thru’s. Waiting for 10 minutes for 3 cars ahead of me so I can order is rid… https://t.co/iXDu3ID1Bx,696,Starbucks
@lisa_babyska81 @Starbucks They probably will. Hahah,697,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,698,Starbucks
@chesse47 My treat was @Starbucks ok...I might have a problem.  It would be a bigger problem if only they delivered.,699,Starbucks
@Starbucks Amazing fudge hot chocolate!!! Best one I've had from Starbucks !!,700,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",701,Starbucks
The car in front of me @Starbucks drive thru paid for both of my drinks &amp; he also ordered me a sandwich!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764><U+FE0F>,702,Starbucks
Cake pops $1 off when you purchase a hot chocolate at @starbucks or at least they were at my… https://t.co/85pQAjSklw,703,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/w5kAiTz7vs",704,Starbucks
@makeupbyanaiz @Starbucks I<U+FE0F> was running late for work so I<U+FE0F> couldn’t go back :(,705,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",706,Starbucks
I am at my house just relaxing and drinking some good @Starbucks coffee and I love Starbucks coffee it is the bomb.… https://t.co/S32u0holWm,707,Starbucks
RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!,708,Starbucks
"RT @zachwolfelaw: I'm sitting by the entrance of a @Starbucks and people keep opening the door to come in, causing cold air to blow on me.…",709,Starbucks
@Starbucks Awesome! I have to try it sometime.,710,Starbucks
@Starbucks I practice what I preach!<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+00B5> Just got MY 30% off ON at Starbucks buying the Famous Christmas Blend… https://t.co/OzdqumhYIw,711,Starbucks
I should not have to call @Starbucks everyday for an hour everyday only for them to not fix my problem and tell me to call back in 24 hours.,712,Starbucks
"@Starbucks 
I'm sorry but your ""egg"" bites are not worthy of further writings.",713,Starbucks
@Starbucks @Keurig @Google @amazon @Google and @amazon  if you are going to give me search results the least you co… https://t.co/HpSvNQSS4S,714,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,715,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi w/ @348x__ https://t.co/c1IWzXStQu",716,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,717,Starbucks
"So full from work holiday luncheon. And I escaped with a $10 @Starbucks card. Yay me! 

Nap time.",718,Starbucks
"So close! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

@Starbucks
#ThatsNotMyName https://t.co/kEXGLM9uJM",719,Starbucks
"I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/naPgYJB21L",720,Starbucks
This is the reason you’re addicted to @starbucks https://t.co/WBrTGuP5rz,721,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,722,Starbucks
@miizz_teeh @Starbucks Better take that back!!,723,Starbucks
@Starbucks But where oh where can we find the glitter tumblers?!,724,Starbucks
RT @Mrs_IbrahimCV: Using @Seesaw for preslit and #cvwow in Science. Pitching new @Starbucks cups to the company. T will tweet out videos! @…,725,Starbucks
ELLs are worth melting for here at NWE. @HarrisLeads @BrittonWayneNWE @Starbucks https://t.co/I6hJyz5sLi,726,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",727,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,728,Starbucks
@Starbucks thank you for warming my heart! #GiveGood https://t.co/VFbYZ9yqkP,729,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",730,Starbucks
"I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/LFqxoVjeim",731,Starbucks
@brooklynjolley @Starbucks (Imagine Leo is holding Diet Coke <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>) https://t.co/QYhOhIsNbv,732,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",733,Starbucks
I'm sitting in @Starbucks just doing some work when through the window I see a squirrel come running over from… https://t.co/qUy5KMfzKO,734,Starbucks
"RT @picklesss_93: @Starbucks Here's Double Chocolate Chip frap, with white mocha sauce instead of the dark Mocha. It tastes like cookies an…",735,Starbucks
"RT @macyenglish: If you’re looking for the most delicious holiday drink at @Starbucks, you need to try the Holiday Spice Flat White. Not to…",736,Starbucks
Coffee &amp; talking business with my mini assistant @Starbucks https://t.co/KFZfBvKh5w,737,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",738,Starbucks
RT @thisisinsider: Welcome to the largest @Starbucks in the world <U+2615><U+FE0F> https://t.co/ib0ZO3PXc5,739,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/pG2lORkq6j",740,Starbucks
@Starbucks engages customers with #AR tours of its newest Reserve Roastery in Shanghai: https://t.co/mwfCM179o4 https://t.co/0nuweEjv3i,741,Starbucks
"@ambergoss77 @Starbucks And then when I go to pick up what I ordered, I start grabbing for coffee that isnt mine be… https://t.co/h1ikVTX7Bq",742,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,743,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,744,Starbucks
"RT @thisbar: Hey @starbucks... it's our anniversary! 4 years ago, we partnered with YOU, our favorite coffee brewer <U+2764> Since then, we've imp…",745,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",746,Starbucks
The joy of @starbucks https://t.co/caNAClKY6R,747,Starbucks
My drug store Starbucks iced coffee that I bought seems to have some kind of gelatinous icy-ish substance in it tha… https://t.co/xUZMay3WUO,748,Starbucks
RT @teamcoworker: .@Starbucks baristas are joining this campaign asking the company to expand its tuition assistance options<U+2192> https://t.co/…,749,Starbucks
"If @Starbucks is removing all of the outlets and wifi from their stores, where am I supposed to get work done while… https://t.co/xrRnQDLXyk",750,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",751,Starbucks
RT @RobsonLinda: #RETWEET PLZ!! Big thx @starbucks @StarbucksUK 4 #GiveGood campaign!  #Retweet 2 help #London’s most vulnerable women/kids…,752,Starbucks
.@Starbucks’ CEO Kevin Johnson speaking at @WAFDbank CEO Forum with @BradGoodeNews: Key to successful transition fr… https://t.co/GVbqCnqAhb,753,Starbucks
@sjanmil @Starbucks You and Starbucks <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>,754,Starbucks
"Aw, where's your crown? @Metallica @Starbucks https://t.co/Y7z9Q0Y75o",755,Starbucks
@Starbucks Can you start doing home delivery?,756,Starbucks
@MarciScott12 @Starbucks LMAO!!! keep your head up it'd Friday! ! !,757,Starbucks
"RT @WhatsTrending: Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",758,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",759,Starbucks
.@Starbucks baristas are joining this campaign asking the company to expand its tuition assistance options<U+2192>… https://t.co/pc3FaX4t8R,760,Starbucks
Lost half of my @Starbucks coffee in the car due to a loosely placed lid (thanks barista!) and being followed by so… https://t.co/GBnpF8MbbW,761,Starbucks
"I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/BVJR266PZm",762,Starbucks
RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…,763,Starbucks
@WhatsTrending @Starbucks What a miserable racist bitch.,764,Starbucks
"@Starbucks .@starbucks Still not working and I've used 3 different browsers - Chrome, IE and FF.",765,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",766,Starbucks
"RT @DrRanj: Very proud to be a advocate of the amazing work that @SayingGoodbyeUK does.  
Hope @Starbucks can lend their support too! <U+2764><U+FE0F> #C…",767,Starbucks
"RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa…",768,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,769,Starbucks
"RT @WhatsTrending: Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",770,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/kg6USluml7",771,Starbucks
Matcha Green Tea Latte @Starbucks https://t.co/dxRCJmoGCG,772,Starbucks
"RT @WhatsTrending: Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",773,Starbucks
"@WhatsTrending @Starbucks That's good she was kicked out, her behaviour was absolutely disgusting <ed><U+00A0><U+00BD><ed><U+00B8><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>",774,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,775,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,776,Starbucks
RT @CamilleLenore: RT OR TAG A FRIEND <U+2728> I'm going to send a random stranger a free drink to @Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #HappyHolidays #GiveGood  <U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F> h…,777,Starbucks
@Starbucks I know S'mores is a summer flavor but I would LOVE to have a S'mores hot chocolate right now...and I wou… https://t.co/rTFJYyUtAr,778,Starbucks
@Starbucks I love the Fabrics Bottle from @Starbucks from the Holidays <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed>,779,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi w/ @ayf_feailchawy @fahad_alhamdan https://t.co/USEJsR6Gry",780,Starbucks
I went to @Starbucks this morning and they literally did not put one drop of coffee in my drink <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> not so happy teacher over here,781,Starbucks
I love when @Starbucks goes “DOUBLE STARS AFTER 2PM” and I work 2-10pm. Rude.,782,Starbucks
@Starbucks can I get assistance proccessing refund please?,783,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",784,Starbucks
RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU,785,Starbucks
"Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",786,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",787,Starbucks
"RT @Starbucks: <U+26A1><U+FE0F> “Good is happening everywhere. #GiveGood”

https://t.co/FaH5HoECox",788,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",789,Starbucks
RT @thisisinsider: Welcome to the largest @Starbucks in the world <U+2615><U+FE0F> https://t.co/ib0ZO3PXc5,790,Starbucks
"Ever since I had the snickerdoodle hot chocolate from @Starbucks, I’ve been wanting one everyday.",791,Starbucks
<U+2744><U+FE0F>12 DAYS OF HOSTING!<U+2744><U+FE0F>#Day9Giveaway: Join our newsletter &amp; tweet us using the hashtag #CWHLove and be entered to w… https://t.co/0YhqGYfzK4,792,Starbucks
"#givegood  throughout this holiday season... and throughout the year! Thanks, @Starbucks, for starting the conversa… https://t.co/yR28jy5V7h",793,Starbucks
