text,id,Brand
Be the 7th caller in the 12pm hour to 617-931-1AAF when solicited for a chance to win a $50 gift card to… https://t.co/oB84mfJXgw,193,DunkinDonuts
How we roll in my America. #embracediversity #nyc @DunkinDonuts https://t.co/IycKbQvs6W,194,DunkinDonuts
"@DunkinDonuts Hey DD, you overcharged my account by $83 and I have been on hold for over 40 minutes.  What is going on over there?",195,DunkinDonuts
@Magowan_24 @DunkinDonuts Smh. They literally gave you half a dollop of cream cheese &amp; called it a day. Dry ass bagel lol smh.,196,DunkinDonuts
@DunkinDonuts Can you please bring back Chive Cream Cheese?? Please and thank you!,197,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,198,DunkinDonuts
RT @TheGreyEstates: Instead of album of the year lists I'm going to do drinks of the year I got at @DunkinDonuts. #1 is their frozen Smores…,199,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,200,DunkinDonuts
The lady at @DunkinDonuts yelled “medium vanilla swirl” and I felt some typa way cuz I swore off <U+2744><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B0>.,201,DunkinDonuts
RT @cheddar: RT to wish a very happy birthday today to our own @KristenScholer! We're joined by her mom Colleen and an epic @DunkinDonuts c…,202,DunkinDonuts
These @DunkinDonuts are almost too pretty to eat. Almost ... #mmmdonuts https://t.co/KUOzVNKu2z,203,DunkinDonuts
"I did it, I actually waited on hold to talk to @DunkinDonuts for over an hour. Too bad there is no end in sight <ed><U+00A0><U+00BD><ed><U+00B8><U+009E> t… https://t.co/ALb5dpPV0J",204,DunkinDonuts
"I just drove <ed><U+00A0><U+00BD><ed><U+00BA><U+0097> 20 min to get to a coffee shop that wasn’t @Starbucks or @DunkinDonuts. For you #PHX folks, that’s l… https://t.co/WdMdjIvuRJ",205,DunkinDonuts
RT @TheGreyEstates: Instead of album of the year lists I'm going to do drinks of the year I got at @DunkinDonuts. #1 is their frozen Smores…,206,DunkinDonuts
@bostonmarathon @BAA @katiematthews_ @bostonrunbase @adidas @adidasrunning I guess the varied colors resemble a hig… https://t.co/28CZt6YU7M,207,DunkinDonuts
RT @cheddar: RT to wish a very happy birthday today to our own @KristenScholer! We're joined by her mom Colleen and an epic @DunkinDonuts c…,208,DunkinDonuts
RT to wish a very happy birthday today to our own @KristenScholer! We're joined by her mom Colleen and an epic… https://t.co/3UWQkj8TsG,209,DunkinDonuts
@DunkinDonuts WILL THERE BE ANOTHER ROYAL WEDDING DONUT?!?!,210,DunkinDonuts
RT @ASASOhio: Who likes doughnuts &amp; hot chocolate? Everybody! Thank you @FOXSportsOH and @DunkinDonuts for bringing holiday cheer to our Al…,211,DunkinDonuts
@DunkinDonuts got new coffee cups apparently bc usually it sweats all over my desk and my papers get soaked. But to… https://t.co/cWOknuPfMA,212,DunkinDonuts
Thank you God for @DunkinDonuts <U+2764><U+FE0F><U+2728> it just keeps me going,213,DunkinDonuts
@DunkinDonuts can someone please contact me about the fraudulent activity on my account? I have been waiting in hol… https://t.co/tP52wJJ3VJ,214,DunkinDonuts
"I'm at @DunkinDonuts in Manchester, NH https://t.co/WD5hreP17B",215,DunkinDonuts
"I'm at @DunkinDonuts in Chicago, IL https://t.co/s44S1Ejiwt",216,DunkinDonuts
All I wanted from the @DunkinDonuts in West Saint Paul was the glazed buttermilk bar. Apparently you don’t make them anymore. :(,217,DunkinDonuts
@DunkinDonuts  Is cold  brew part of the free beverage coupon? thanks,218,DunkinDonuts
@DunkinDonuts do you have anyone even working at your customer service center? I feel like 47 minutes on hold on a… https://t.co/bVD9CMKq2Z,219,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,220,DunkinDonuts
RT @MySweetSavings: I'm running on @DunkinDonuts this holiday season! <U+2615><U+FE0F> I just love the Peppermint Mocha iced coffees and lattes! The Brow…,221,DunkinDonuts
"@DunkinDonuts this is not an extra-large.
Why'd I waste my breath? https://t.co/a4RVafsufZ",222,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,223,DunkinDonuts
"How convenient @DunkinDonuts After the Jets finally won, my $1 coffee won’t go through. I paid full price in store https://t.co/cw6SrgLncD",224,DunkinDonuts
I don’t understand why I have to ask multiple times for a straw @DunkinDonuts ? Now I’m stuck drinking my iced coff… https://t.co/LDlx3YeufR,225,DunkinDonuts
"@DunkinDonuts not exaggerating, 40 minutes and counting on hold - THIS IS RIDICULOUS and not how I wanted to spend… https://t.co/Vz2xuhbbFw",226,DunkinDonuts
@DunkinDonuts 40 minuteson hold now... and I have tried deleting my credit card from the app but because there is $… https://t.co/AbvxOoIoHN,227,DunkinDonuts
@DunkinDonuts  still waiting... and never got a response from the email I sent to your customer service. What’s the deal?,228,DunkinDonuts
@DunkinDonuts I’ve been on hold for 35 minutes trying to talk to a representative about suspicious activity on my D… https://t.co/vX1XiYeMkw,229,DunkinDonuts
@DunkinDonuts hey y’all there was curdled milk in my iced coffee merry Christmas and thank u,230,DunkinDonuts
Can @DunkinDonuts deliver to my bedroom plz,231,DunkinDonuts
RT @MySweetSavings: I'm running on @DunkinDonuts this holiday season! <U+2615><U+FE0F> I just love the Peppermint Mocha iced coffees and lattes! The Brow…,232,DunkinDonuts
Why doesn't @DunkinDonuts deliver? I need this.,233,DunkinDonuts
Who likes doughnuts &amp; hot chocolate? Everybody! Thank you @FOXSportsOH and @DunkinDonuts for bringing holiday cheer… https://t.co/RyFnlBn6JU,234,DunkinDonuts
Nuttin like a large cup of @DunkinDonuts black coffee. https://t.co/N9ULYsQ0gp,235,DunkinDonuts
"It's all in the details! (Venue: #ImaginePark, Photographer: @stevenleyvaphoto, Wedding Planner/Designer and Floris… https://t.co/nJ5BYOFyiK",236,DunkinDonuts
When you go to @DunkinDonuts and they can't get it right #kiss #KEEPitsimpleStupid https://t.co/aS6fd1D1mk,237,DunkinDonuts
"@DunkinDonuts Dear @DunkinDonuts 
Your branches N Saudi Arabi R treating customers with no repect, they close 5 tim… https://t.co/bNcU6AGyPq",238,DunkinDonuts
and the fact @DunkinDonuts gave me 5 cold ass hash browns is NOT BOTHERING ME,239,DunkinDonuts
@carlruiz @OpieRadio @LionelMedia 49 cents for butter?! WTF @DunkinDonuts,240,DunkinDonuts
RT @sara__not_sarah: Hey @DunkinDonuts WHAT IS THISSSSSSSS <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/nOsPoi0Feo,241,DunkinDonuts
.. ok ok @DunkinDonuts  .. we on now yaasss,242,DunkinDonuts
"I'm at @DunkinDonuts in Karachi, Sindh https://t.co/vbKkmlfcOl",243,DunkinDonuts
Can anyone tell me why @DunkinDonuts doesn’t deliver?,244,DunkinDonuts
@GovRauner Names are perfect direct hire from federal to federal now state placement!Avoid frauds on truth of all p… https://t.co/iRdO86SPzr,245,DunkinDonuts
"@DunkinDonuts 4th and Montano location in Albuquerque, NM has THE rudest and incompetent employees of ANY Dunkin Do… https://t.co/dlQGe71NX0",246,DunkinDonuts
@DunkinDonuts is this a real deal on facebook? https://t.co/AoAlNQCWog,247,DunkinDonuts
@David_Atar @IsraelinBrazil @DunkinDonuts @IsraelinSPaulo @fisesp @DidiGnatek @EliLipshitz Happy Hannukah,248,DunkinDonuts
Just opened s fresh bag of @DunkinDonuts coffee. Oh man nothing beats that smell <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,249,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,250,DunkinDonuts
@QueenSaidThat @Starbucks @DunkinDonuts @McDonalds Now see... now I've got to try that out.,251,DunkinDonuts
"RD Best Food Picks at @DunkinDonuts, @McDonalds and @ChipotleTweets
 What's my fave? @ReadersDigest @abbeyskitchen  https://t.co/VJnKu9bHvf",252,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",253,DunkinDonuts
"I'm at @DunkinDonuts in Ridge, NY https://t.co/uFOppWodrd",254,DunkinDonuts
"@David_Atar @IsraelinBrazil @DunkinDonuts @IsraelinSPaulo @fisesp @DidiGnatek @EliLipshitz Oh my goodness, those lo… https://t.co/09i3QUtkTX",255,DunkinDonuts
"@stephenmzyn @NatePickowicz Seriously, they're OK. But we got a local store called ""Jelly Donut"" that beats… https://t.co/GfWWVkYom5",256,DunkinDonuts
RT @MatthewSliker: New Overnight: #HalesCorners police confirm burglary at @DunkinDonuts near 108th &amp; Grange. Suspect(s) got away with cash…,257,DunkinDonuts
#HappyHanukkah ! Day #4<U+FE0F><U+20E3> of 8<U+FE0F><U+20E3> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> 1 of #Hanukkah<ed><U+00A0><U+00BD><ed><U+00B5><U+008E>'s most famous delicacies<ed><U+00A0><U+00BD><ed><U+00B8><U+008B> is Sufgania<ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> a type of donut! My fav… https://t.co/zBj0f2o1A3,258,DunkinDonuts
"@DunkinDonuts y’all the staff at the new DD in Southwood, Tallahassee Florida is the nicest AND the fastest staff e… https://t.co/pNjfBBiKdO",259,DunkinDonuts
"@DunkinDonuts 
#DnD Dunkin &amp; my dog perfect together. https://t.co/z75IbTRyCm",260,DunkinDonuts
Don’t let the packaging fool you. These 3 dozen jelly-filled @DunkinDonuts are headed to 30 5th graders about to le… https://t.co/9iM7UNdsXn,261,DunkinDonuts
"RT @tulsa_oilers: Look what's coming to Broken Arrow! Come out to the @DunkinDonuts Grand Opening on Tuesday, Dec. 19, from 5-9am for FREE…",262,DunkinDonuts
New Overnight: #HalesCorners police confirm burglary at @DunkinDonuts near 108th &amp; Grange. Suspect(s) got away with… https://t.co/yxgGur7Dez,263,DunkinDonuts
@daniellerutz @filming_chicago @DoRiteDonuts @DunkinDonuts Nope. That's just a ball of dough. They don't call it su… https://t.co/hSWjNXHSSB,264,DunkinDonuts
@DunkinDonuts my food &amp; coffee better not taste like shit. If it does im going on instagram live &amp; throwing everthi… https://t.co/bp5lG21pc6,265,DunkinDonuts
"@DunkinDonuts
#DnD Dunkin &amp; my Dog perfect together https://t.co/xPSTzpB1PV",266,DunkinDonuts
RT @VitaE_Bella: @Kryssyy_ BRING WHITE HOT CHOCOLATE BACK @DunkinDonuts,267,DunkinDonuts
@Kryssyy_ BRING WHITE HOT CHOCOLATE BACK @DunkinDonuts,268,DunkinDonuts
#HappyHanukkah #HappyHolidays Perfect gift? @DunkinDonuts #GiftCard Pick some up today! @Q1043 @iHeartRadio… https://t.co/Wz0LpxiByB,269,DunkinDonuts
@DunkinDonuts went to store in Westwood and ordered French Vanilla Swirl and was told it’s discontinued <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>please tell me this isn’t true...,270,DunkinDonuts
"Jelly munchkins, egg &amp; turkey croissant <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> @DunkinDonuts be the goat",271,DunkinDonuts
@RavingAnarchy @_bexology @OfficerRyker @DunkinDonuts None near me sadly. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>,272,DunkinDonuts
5 FIVE DAYSSSSS LATER........@DunkinDonuts ......................where tf are you keeping all the hashbrowns,273,DunkinDonuts
@Magowan_24 @DunkinDonuts Lmfaooooooo!!! And their bagels be soooo dry!!!,274,DunkinDonuts
Pelted hash browns at the @DunkinDonuts window cause they ass hurt af selling donuts n coffee. Unhappy ass employees,275,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,276,DunkinDonuts
When you wait in for 20 minutes @Starbucks to get the wrong food order and wrong drink. Taking my gold card to @DunkinDonuts,277,DunkinDonuts
It’s really disappointing to see @DunkinDonuts use styrofoam cups. I’d hate to choose @Starbucks over you but come on..,278,DunkinDonuts
@GettyBosSports @DunkinDonuts I wondered how effective the app was. Coming in to south station you see all the orde… https://t.co/G8UgW7Kj6p,279,DunkinDonuts
"Love when there's a #payitforward experience in a drive-thru! This morning, it was at my @DunkinBaltimore and I was… https://t.co/B4KEToesLS",280,DunkinDonuts
Really disappointed in @DunkinDonuts! Four times in the last seven days I have used the On The Go ordering and I ha… https://t.co/Bc6lvruZEv,281,DunkinDonuts
@siskyphus @filming_chicago @DoRiteDonuts Aren’t those essentially called @DunkinDonuts munchkins,282,DunkinDonuts
#FollowFriday @tjmn93 @lisakayemn93 @teri_totushek @TerryCooleyMN93 @DocBartender  <U+2639><U+FE0F>@ShanBenson's last day at… https://t.co/tUXYq3M2lP,283,DunkinDonuts
@katherine_nell @DunkinDonuts You got this. We believe,284,DunkinDonuts
@ReynaldoDelToro @DunkinDonuts Still here. Only time will tell. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,285,DunkinDonuts
#FollowFriday @DJJohnnyMarks @CariHot967 @StuntMonkey967 @mollyhoodUSA <U+2639><U+FE0F>@ShanBenson's last day at @RadioMankato.… https://t.co/6mlgGhySl9,286,DunkinDonuts
@JLangWood @markeux @1FilchFelonious @DunkinDonuts @krispykreme Good point.  Internet offers numerous opportunities… https://t.co/6nLnrJHsY8,287,DunkinDonuts
Good morning! Thx to @DunkinDonuts in West St. Paul for powering up our volunteers at the @KS95forKids Radiothon to… https://t.co/pAww8tF856,288,DunkinDonuts
@katherine_nell @DunkinDonuts So did you finish?,289,DunkinDonuts
@beans4reezy @Starbucks @DunkinDonuts Yo @McDonalds Mocha Frappe is waaaayyy better than @Starbucks I will never go… https://t.co/n75T0rgPG3,290,DunkinDonuts
"@DunkinDonuts your downtown Fort Wayne location, connected to the Allen County Library, has no baker this morning<ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>",291,DunkinDonuts
When Cold Brew coffee is done correctly a productive work day seems attainable...u met my standards today @DunkinDonuts,292,DunkinDonuts
When you're struggling through Friday morning and see the size coffee that you need to get through the day...… https://t.co/GCMG7ER8Pv,293,DunkinDonuts
Hmm a little ripped off by @DunkinDonuts - haven't drank a sip and the hot chocolate wasn't full to start :( https://t.co/9tYmWsnCA2,294,DunkinDonuts
When @DunkinDonuts gives you a <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> to start your day! https://t.co/X2EbORJMxO,295,DunkinDonuts
"What a treat for our young All-Stars in #Columbus! @FOXSportsOH &amp; @DunkinDonuts shared hot cocoa, doughnuts &amp; new w… https://t.co/7VVSNrn9wD",296,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",297,DunkinDonuts
@DunkinDonuts as a Muslim woman the fear I have when ordering meals outside was confirmed today when my grill chees… https://t.co/C0x7KSStzC,298,DunkinDonuts
@markeux @JayHOwen @1FilchFelonious @DunkinDonuts @krispykreme ..or the ability to fill out an application for a jo… https://t.co/x5YNRbPKNy,299,DunkinDonuts
RT @MrE_LL: Last day before break’s coffee brought to you by @MsGinaBrooks (and @DunkinDonuts!) @Sandburg_MS we got this! #PantherPride <U+2615><U+FE0F>…,300,DunkinDonuts
"Go to @DunkinDonuts and order a large coffee.
Guy at window “here’s your small coffee have a great afternoon” https://t.co/fWKh5nd90G",301,DunkinDonuts
RT @markeux: @JayHOwen @1FilchFelonious @JLangWood @DunkinDonuts @krispykreme Yeah it’s a dark day when all of these people think it’s some…,302,DunkinDonuts
. @DunkinDonuts really have the best hot chocolate,303,DunkinDonuts
@AshhCashh13 @DunkinDonuts I wanted a latte and their steamer was broke!!!! They’re all over the place <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,304,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,305,DunkinDonuts
@DunkinDonuts why’d you take away my sugar cookie latte <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,306,DunkinDonuts
"I'm at @DunkinDonuts in Las Vegas, NV https://t.co/e0vdUUktPm",307,DunkinDonuts
@DunkinDonuts thank you for having $1.99 hot choco to help get me through my finals week <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,308,DunkinDonuts
@markeux @JayHOwen @1FilchFelonious @DunkinDonuts @krispykreme It's you're hampering people's ability to participat… https://t.co/vZdYoEjrE7,309,DunkinDonuts
"I'm at @DunkinDonuts in Tampa, FL https://t.co/R249y6uDmL",310,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,311,DunkinDonuts
@JayHOwen @1FilchFelonious @JLangWood @DunkinDonuts @krispykreme Yeah it’s a dark day when all of these people thin… https://t.co/o695WBBu6T,312,DunkinDonuts
classic #NewEnglander with my iced #Dunkins in below freezing temps <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><U+2744> @DunkinDonuts https://t.co/tG1AQRrkNJ,313,DunkinDonuts
this iced coffee is trash b @DunkinDonuts,314,DunkinDonuts
"so now @DunkinDonuts is fucking up my ""to go orders"" i swear i'm about to just start going to @Starbucks since they… https://t.co/JPcMCZMlUN",315,DunkinDonuts
@markeux @JLangWood @DunkinDonuts @krispykreme Ya damn right #boom https://t.co/vPBdyjoTcs,316,DunkinDonuts
"@JTRock21 @DunkinDonuts Looooool

On today’s podcast:

Why Dunkin Donuts has a culture problem
Why the NFL has an A… https://t.co/KlF9wql2R2",317,DunkinDonuts
"@DunkinDonuts I’m a supporter of what you’re doing for this world and a proud customer. However, it’s disgraceful h… https://t.co/iIQukLJQRc",318,DunkinDonuts
"@JoshCorm @DunkinDonuts Mmm isn't that the newest flavor coffee they make too? Hope they also come out with my next favorite flavor, bleach!",319,DunkinDonuts
"@RealMattPowers WHAT SAY YOU @DunkinDonuts ??? THIS IS A CULTURE PROBLEM!

MY COLUMN:",320,DunkinDonuts
I feel like a @DunkinDonuts in a @Starbucks world...,321,DunkinDonuts
@DunkinDonuts why is your mobile ordering on the app been completley useless over the last two weeks? #fail,322,DunkinDonuts
@DunkinDonuts Why do you spoil Auckland. https://t.co/OfwwW5mptx,323,DunkinDonuts
When the @DunkinDonuts sandwich tastes like burnt plastic. Didn’t think Friday could get any better.,324,DunkinDonuts
"@DunkinDonuts is there a reason why your Tyngsboro, MA store cannot manage to actually toast their bagels and Engli… https://t.co/guJRXSUYoy",325,DunkinDonuts
Ordered a regular #hotchocolate from @DunkinDonuts they gave me the #almondjoy flavor. Hard to be mad when their mistake is good <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><U+2615><U+FE0F>,326,DunkinDonuts
Another day goes by with @DunkinDonuts not making my order right <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F>,327,DunkinDonuts
The *only* way to have Friday morning meetings is to have @DunkinDonuts and @EinsteinBros bagels. <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> <U+2665><U+FE0F>,328,DunkinDonuts
"The ever-discerning @jennydeluxe is a fan of @DunkinDonuts coffee, like we are, but to hell w. chopped brussel sala… https://t.co/hDBjUmu0H5",329,DunkinDonuts
"why is the @DunkinDonuts app still not compatible the new iPhone? 

The keypad sits on top of the next button and t… https://t.co/mqTcFgtFa1",330,DunkinDonuts
@DunkinDonuts There’s been fraud on my DD acct and I’ve been on hold for over 45 minutes. As a loyal customer I am outraged.,331,DunkinDonuts
"I'm at @DunkinDonuts in Hollywood, FL https://t.co/2OjQkGnLvB",332,DunkinDonuts
@DunkinDonuts   So glad I bought 2 orders of hashbrowns today... a second lump@of potatoes!!! This place needs new… https://t.co/JfCPzXT913,333,DunkinDonuts
"I'd like to make claim as the first person to sneak a @DunkinDonuts Bacon, Egg &amp; Cheese into a movie theater",334,DunkinDonuts
I would just like to spread awareness of @DunkinDonuts closing it’s location in Millington. Make Dunkin your pic an… https://t.co/QSxzkFQ24j,335,DunkinDonuts
".@Wawa has moved right next door to Dunkin Donuts in DC. in retaliation, @DunkinDonuts has brought their mascot out… https://t.co/u5L7rXPfqA",336,DunkinDonuts
When you order hash browns from @DunkinDonuts and they forgot to put it in the bag. Happy Friday. <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>,337,DunkinDonuts
@williammiley @DunkinDonuts U was robbed!!!,338,DunkinDonuts
@tatianarafter @DunkinDonuts @NWHL @_thedailysass @Riveters You guys kill me! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0093>,339,DunkinDonuts
"@DunkinDonuts , so do you think you can have a policy that employees can’t wear overwhelming perfumes on their hand… https://t.co/N8dZ4rGJPA",340,DunkinDonuts
@DunkinDonuts   Why why why do I keep going to this crappy DD!! Burned sandwiches.. wrong coffees... and now this w… https://t.co/OXnX72clIv,341,DunkinDonuts
wow thank you @DunkinDonuts drive thru girl that greeted me with happy Friday and closed with have a great weekend you are a nice person,342,DunkinDonuts
"Thank you <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @DunkinDonuts for this <U+2615><U+FE0F>, restoring my sanity this morning. And the day hasn’t even really started yet… https://t.co/Bg4gGLNIdV",343,DunkinDonuts
@peacexwisdom @DunkinDonuts Seriously though...never in my life have I seen some shit like this before,344,DunkinDonuts
@DunkinDonuts I really enjoy standing in one of your stores for 10 minutes and no one has spoken to the 7 people st… https://t.co/e8IrZlYepq,345,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,346,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",347,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,348,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",349,DunkinDonuts
"@markeux @1FilchFelonious @JLangWood @DunkinDonuts @krispykreme Or, John Doe's donut shop opens in the space where… https://t.co/3L1olRSVD8",350,DunkinDonuts
@DunkinDonuts ..... when u get home and realize ur coffee is see through... and has sugar when there is supposed to… https://t.co/IfAEAfEInM,351,DunkinDonuts
Why is the Dunkin Donuts in Kittanning so awful? These donuts are definitely not fresh <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> @DunkinDonuts,352,DunkinDonuts
@DunkinDonuts  why did u discontinue bagel twists and ruin my life??????????!!!!!!!,353,DunkinDonuts
@DunkinDonuts I had to cancel my on the go order because the service was down at the location I was using. When will I receive my refund?,354,DunkinDonuts
"Life update: slept two hours, Sam lost his wallet at my apartment, and I’ve been @DunkinDonuts for three hours tryi… https://t.co/AQKhwhfqQj",355,DunkinDonuts
We’re big fans of #donutfriday @dunkindonuts @ Dunkin' Donuts https://t.co/jT1trkQMFb,356,DunkinDonuts
thank you @DunkinDonuts for ruining my morning. I ordered an Iced Tea and Blueberry Muffin and you gave me an Iced… https://t.co/wkYVHDOCck,357,DunkinDonuts
@Magowan_24 @DunkinDonuts Omg. The disrespect.,358,DunkinDonuts
@kaitlynmclaurin @DunkinDonuts don't be shitting on my work.,359,DunkinDonuts
RT @MrE_LL: Last day before break’s coffee brought to you by @MsGinaBrooks (and @DunkinDonuts!) @Sandburg_MS we got this! #PantherPride <U+2615><U+FE0F>…,360,DunkinDonuts
"Omg @DunkinDonuts, I said NO sweetener, and they repeated it back to me...yet here I am with sugary coffee. How har… https://t.co/Hqs5e7asui",361,DunkinDonuts
@DunkinDonuts America runs on dunkin? We must not be running far. #Pisspooreffort https://t.co/WcIPLifuzm,362,DunkinDonuts
How does one properly run on @DunkinDonuts when my small latte is only a little over 1/2 full? Come on Clemson DD -… https://t.co/nhPRfxYWxy,363,DunkinDonuts
"I'm at @DunkinDonuts in Deerfield Beach, FL https://t.co/xi699gj0NM",364,DunkinDonuts
"@DunkinDonuts 
T=Tea
BB=Bold Breakfast not blueberry https://t.co/OmN4nIMxJg",365,DunkinDonuts
@_lexxmg @DunkinDonuts Salty isn’t even the word rn <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>,366,DunkinDonuts
Really @DunkinDonuts??? On the go has been down most of the week ugh! https://t.co/MQxKT0UtWI,367,DunkinDonuts
@DunkinDonuts I had to go to THREE DD to get ONE cup of coffee that day. Not the first time it's happened. You guys… https://t.co/6NwpcT3WyD,368,DunkinDonuts
When @DunkinDonuts serves you breakfast with the paper inside the sandwhich. Thank you for the extra protein?… https://t.co/6w0ooRsD0C,369,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,370,DunkinDonuts
Hey @DunkinDonuts when are you going to get your own gas station so I can really run on #Dunkin ??,371,DunkinDonuts
"I'm at @DunkinDonuts in Peekskill, NY https://t.co/MFkNmrZFx3",372,DunkinDonuts
@DunkinDonuts red velvet was the best flavor you ever had. Please bring it back. https://t.co/NrAi4v98vN,373,DunkinDonuts
How are you gonna promote and throw in my face you have almond Joy hot chocolate and when I get to my local dd there's none @DunkinDonuts,374,DunkinDonuts
@Magowan_24 @DunkinDonuts Lmfaoooo,375,DunkinDonuts
RT @JulietteReilly_: Had SO much fun today at @iHeartRadio @Z100NewYork for @DunkinDonuts #ColdBrewJams thnx to @DunkinNYTri @GregTtheFratB…,376,DunkinDonuts
Hey quick question @DunkinDonuts ...what the hell is that ? A shot of cream cheese ? https://t.co/1AEymhc7Tw,377,DunkinDonuts
It’s completely frustrating when you try to order your coffee &amp; breakfast on the go &amp; the @DunkinDonuts app isn’t even working.  <ed><U+00A0><U+00BE><ed><U+00B4><U+00AC><ed><U+00A0><U+00BE><ed><U+00B4><U+00AC><ed><U+00A0><U+00BE><ed><U+00B4><U+00AC>,378,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,379,DunkinDonuts
"had the most suave transaction with @DunkinDonuts this morn, did on the go ordering  &amp; the lady literally stuck her… https://t.co/QUKZhpRJvd",380,DunkinDonuts
I jumped ship from @Starbucks to @DunkinDonuts. Had to - better tasting iced lattes at a better price… https://t.co/Ob7xEK2Sk8,381,DunkinDonuts
"I'm at @DunkinDonuts in Chicago, IL https://t.co/LhGY7evto3",382,DunkinDonuts
"Dear @DunkinDonuts,

When people order decaf coffee, be sure they get decaf! As someone who doesn’t normally drink… https://t.co/lYciLz721W",383,DunkinDonuts
Why the fuck is every @DunkinDonuts i go to packed! I’m HANGRY,384,DunkinDonuts
RT @markeux: @1FilchFelonious @JLangWood Right. It’s a commodity. If .@DunkinDonuts decided their donuts were all of a sudden $400 each the…,385,DunkinDonuts
@DunkinDonuts your Center Street location sucks,386,DunkinDonuts
@1FilchFelonious @JLangWood Right. It’s a commodity. If .@DunkinDonuts decided their donuts were all of a sudden $4… https://t.co/cMNsAmgBw7,387,DunkinDonuts
@DunkinDonuts Will do!,388,DunkinDonuts
"@DunkinDonuts YOU need to send some ""corp"" people to your Lock Haven Pennsylvania store, and teach YOUR employees h… https://t.co/fhORq8Rd3s",389,DunkinDonuts
@DunkinDonuts how on earth do you fuck up my black coffee?? You literally just had to add nothing to it...,390,DunkinDonuts
